TR:liver:CellLine,TR:dme,TR:il6,TR:flagellin,TR:nrg1,TR:tnf,TR:fstl1,TR:cd40lg,TR:egf,TR:tgfa,TR:il1a,TR:il1b,TR:btc,TR:dmsoi,TR:map2k1i,TR:pi3ki,DA:akt,DA:creb,DA:egfr,DA:erk,DA:gsk3,DA:hsp27,DA:ikb,DA:irs1s,DA:jnk,DA:map2k1,DA:mapk14,DA:rps6ka1,DA:rps6kb1,DA:rps6kb2,DA:rps6kb3,DA:stat3,DV:akt,DV:creb,DV:egfr,DV:erk,DV:gsk3,DV:hsp27,DV:ikb,DV:irs1s,DV:jnk,DV:map2k1,DV:mapk14,DV:rps6ka1,DV:rps6kb1,DV:rps6kb2,DV:rps6kb3,DV:stat3
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0074397,0.19762,0.036247,0.6931,0.076453,0.87492,0.99353,0.35446,0.56786,0.45725,0.924,0.24237,0.8848,0.8848,0.8848,0.98536
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015095,0.30375,0.99915,0.99796,0.31319,0.87525,0.98785,0.77255,0.42724,0.99913,0.9662,0.91101,0.9034,0.9034,0.9034,0.76669
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.061288,0.04748,0.19369,0.047259,0.031875,0.18589,0.95974,0.058162,0.09534,0.059467,0.083024,0.034544,0.20438,0.20438,0.20438,0.040829
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.092983,0.38191,1,0.99969,0.69448,0.71887,0.086661,0.9234,0.56539,0.99983,0.68675,0.95835,0.98191,0.98191,0.98191,0.99436
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.078985,0.17504,0.0735,0.53879,0.068466,0.38021,0.98993,0.20618,0.21102,0.48348,0.51126,0.26325,0.55677,0.55677,0.55677,0.23764
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.040533,0.55171,0.99897,0.99884,0.65965,0.89494,0.99909,0.87265,0.97389,0.99945,0.99095,0.96954,0.98832,0.98832,0.98832,0.86984
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0078614,0.30913,0.99999,0.99634,0.21491,0.84166,0.95651,0.78609,0.44319,0.99837,0.52554,0.81761,0.95049,0.95049,0.95049,0.44002
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057617,0.2984,0.99927,0.99914,0.59352,0.58099,0.049181,0.8541,0.27829,0.99983,0.58875,0.98262,0.95223,0.95223,0.95223,0.99707
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.014188,0.33806,0.99992,0.9994,0.5111,0.57836,0.02236,0.8252,0.3617,0.99979,0.71576,0.96364,0.98017,0.98017,0.98017,0.99464
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.02236,0.46951,0.99994,0.99934,0.51518,0.8624,0.99633,0.91021,0.69831,0.99954,0.9205,0.94757,0.9861,0.9861,0.9861,0.77465
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01807,0.086158,0.35165,0.57509,0.095166,0.68243,0.96605,0.1795,0.29113,0.49565,0.5442,0.1229,0.5733,0.5733,0.5733,0.118
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0031981,0.14702,0.99892,0.99561,0.24419,0.35132,0.0087968,0.60605,0.066247,0.99903,0.1493,0.94792,0.9204,0.9204,0.9204,0.43895
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.036014,0.49742,0.99987,0.99947,0.57694,0.87044,0.99521,0.95013,0.81096,0.99965,0.91461,0.95835,0.98894,0.98894,0.98894,0.81303
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.095456,0.16072,0.99998,0.99802,0.56525,0.32898,0.024141,0.91148,0.12542,0.99964,0.46465,0.95432,0.97015,0.97015,0.97015,0.82139
